Region,Ownership,X2001_ha,X2002_ha,X2003_ha,X2004_ha,X2005_ha,X2006_ha,X2007_ha,X2008_ha,X2009_ha,X2010_ha,X2011_ha,X2012_ha,X2013_ha,X2014_ha,X2015_ha,X2016_ha,X2017_ha,X2018_ha,X2019_ha,X2020_ha,X2021_ha,X2022_ha,X2023_ha,X2024_ha,X2025_ha,X2026_ha,X2027_ha,X2028_ha,X2029_ha,X2030_ha,X2031_ha,X2032_ha,X2033_ha,X2034_ha,X2035_ha,X2036_ha,X2037_ha,X2038_ha,X2039_ha,X2040_ha,X2041_ha,X2042_ha,X2043_ha,X2044_ha,X2045_ha,X2046_ha,X2047_ha,X2048_ha,X2049_ha,X2050_ha,X2051_ha,X2052_ha,X2053_ha,X2054_ha,X2055_ha,X2056_ha,X2057_ha,X2058_ha,X2059_ha,X2060_ha,X2061_ha,X2062_ha,X2063_ha,X2064_ha,X2065_ha,X2066_ha,X2067_ha,X2068_ha,X2069_ha,X2070_ha,X2071_ha,X2072_ha,X2073_ha,X2074_ha,X2075_ha,X2076_ha,X2077_ha,X2078_ha,X2079_ha,X2080_ha,X2081_ha,X2082_ha,X2083_ha,X2084_ha,X2085_ha,X2086_ha,X2087_ha,X2088_ha,X2089_ha,X2090_ha,X2091_ha,X2092_ha,X2093_ha,X2094_ha,X2095_ha,X2096_ha,X2097_ha,X2098_ha,X2099_ha,X2100_ha
C08007,State_Trust,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117,1.331117
C08007,Tribal,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229,92.517229
C08007,USFS,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297,288.635297
C08007,Wilderness,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097,27.592097
C08007,Fed_Other,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191,0.867191
C08009,BLM,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811,0.340811
C08009,Local,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021,0.001021
C08009,Private,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974,853.067974
C08009,State_Other,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787,0.428787
C08009,State_Trust,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648,36.760648
C08009,USFS,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169,248.792169
C08011,BLM,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386,0.668386
C08011,DOD,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789,1.13789
C08011,Private,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797,473.647797
C08011,State_Other,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638,0.690638
C08011,State_Trust,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522,56.049522
C08013,BLM,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666,5.176666
C08013,FWS,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028,0.006028
C08013,Local,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166,154.247166
C08013,NPS,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715,0.033715
C08013,Private,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351,223.157351
C08013,State_Other,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725,3.117725
C08013,State_Trust,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942,3.044942
