zone,label,non_null,null_cells,min,max,range,mean,mean_of_abs,stddev,variance,coeff_var,sum,sum_abs
3504306001,,2264,0,29.36360168,98.75794983,69.39434815,46.0798029,46.0798029,11.50943656,132.46713,0.249771827,104324.6738,104324.6738
3504306002,,66,0,32.60947418,51.76921463,19.15974045,39.77964291,39.77964291,4.190624913,17.56133716,0.105345966,2625.456432,2625.456432
3504306004,,508,0,40.13288116,60.21540451,20.08252335,46.65336188,46.65336188,3.16138746,9.994370674,0.067763337,23699.90783,23699.90783
3504306005,,30,0,54.91349411,80.2594986,25.34600449,65.78009249,65.78009249,5.980466244,35.76597649,0.090916051,1973.402775,1973.402775
3504306006,,12544,0,28.52230835,200.1722565,171.6499482,47.60072611,47.60072611,9.383316833,88.04663478,0.197125498,597103.5083,597103.5083
3504306007,,53,0,47.58295441,66.78144836,19.19849395,54.91451911,54.91451911,4.994553612,24.94556579,0.090951422,2910.469513,2910.469513
3504306008,,515,0,31.44426537,53.62450027,22.1802349,44.89901961,44.89901961,2.736835367,7.490267825,0.060955348,23122.9951,23122.9951
3504306009,,54397,0,0,253.2827606,253.2827606,43.34313809,43.34313809,7.883108277,62.1433961,0.181876731,2357736.683,2357736.683
3504306010,,9263,0,0,173.259613,173.259613,56.99924451,56.99924451,13.22673317,174.9464703,0.232051026,527984.0019,527984.0019
3504306011,,3383,0,0,118.3973618,118.3973618,57.56451957,57.56451957,11.32291435,128.2083894,0.196699537,194740.7697,194740.7697
3504307001,,1102,0,31.84638596,130.5561218,98.70973584,52.52368236,52.52368236,17.00514337,289.1749011,0.323761446,57881.09796,57881.09796
3504307005,,97915,0,0,360.9132385,360.9132385,142.0545446,142.0545446,20.9411496,438.5317465,0.147416259,13909270.73,13909270.73
3504307006,,10123,0,0,266.249939,266.249939,101.4671873,101.4671873,54.69545724,2991.593043,0.539045762,1027152.337,1027152.337
3504307007,,331,0,55.61829376,188.15448,132.5361862,67.06309468,67.06309468,14.45545352,208.9601363,0.215550052,22197.88434,22197.88434
3504307008,,87,0,39.72147369,77.08419037,37.36271668,50.98698509,50.98698509,9.135289774,83.45351925,0.179169052,4435.867702,4435.867702
3504307009,,20254,0,0,332.813324,332.813324,138.1248685,138.1248685,39.68647807,1575.016542,0.287323192,2797581.086,2797581.086
3504307010,,44433,0,0,315.3148499,315.3148499,152.2831289,152.2831289,37.20080524,1383.89991,0.244287109,6766396.265,6766396.265
3504307011,,3962,0,0,215.9046631,215.9046631,78.51036249,78.51036249,23.35840753,545.6152026,0.297520057,311058.0562,311058.0562
3504307012,,1,0,56.11147308,56.11147308,0,56.11147308,56.11147308,0,0,0,56.11147308,56.11147308
3504308101,,9992,0,30.0354805,197.9399261,167.9044456,88.19233514,88.19233514,22.97072476,527.6541959,0.260461691,881217.8128,881217.8128
3504308104,,3,0,56.33020782,95.37088776,39.04067994,69.62001419,69.62001419,18.21176029,331.6682128,0.261588,208.8600426,208.8600426
3504308105,,249927,0,51.78933716,360.9132385,309.1239013,165.8050379,165.8050379,20.96149642,439.3843323,0.126422554,41439155.72,41439155.72
3504308106,,67866,0,0,309.6116028,309.6116028,125.9309346,125.9309346,38.82637684,1507.487539,0.308314847,8546428.808,8546428.808
3504308107,,1694,0,0,193.9552612,193.9552612,115.6137253,115.6137253,26.54755327,704.7725848,0.229622851,195849.6507,195849.6507
3504308108,,586,0,32.78097153,94.65175629,61.87078476,72.26800817,72.26800817,13.52877498,183.0277525,0.187202821,42349.05279,42349.05279
3504308109,,132136,0,0,332.813324,332.813324,129.1323693,129.1323693,39.66763542,1573.5213,0.307185841,17063034.75,17063034.75
3504308110,,1033427,0,0,367.8466187,367.8466187,148.6563928,148.6563928,29.08851028,846.1414301,0.195676148,153625530,153625530
3504308111,,55409,0,0,311.7720337,311.7720337,124.9086838,124.9086838,31.33329175,981.7751717,0.250849587,6921065.262,6921065.262
3504308112,,7,0,52.45008469,67.96393585,15.51385116,59.06041554,59.06041554,5.124425624,26.25973798,0.086765824,413.4229088,413.4229088
3504308201,,190452,0,0,136.806488,136.806488,52.35152823,52.35152823,12.17876564,148.3223326,0.232634386,9970453.255,9970453.255
3504308202,,81,0,32.60947418,92.93891907,60.32944489,45.4715044,45.4715044,9.702190151,94.13249373,0.213368576,3683.191856,3683.191856
3504308204,,2891,0,31.54591751,100.3684845,68.82256699,47.32602276,47.32602276,6.045501387,36.54808702,0.12774159,136819.5318,136819.5318
3504308205,,2931,0,51.78933716,339.7183228,287.9289856,118.7490062,118.7490062,46.35311412,2148.611189,0.390345281,348053.337,348053.337
3504308206,,247398,0,0,302.1237183,302.1237183,61.81979754,61.81979754,19.66085325,386.5491505,0.318034902,15294094.27,15294094.27
3504308207,,6157,0,40.20046616,119.2454071,79.04494094,70.44983833,70.44983833,12.61342337,159.0984492,0.179041197,433759.6546,433759.6546
3504308208,,17239,0,28.86403847,96.85260773,67.98856926,50.75733639,50.75733639,10.75339274,115.6354554,0.211858886,875005.7221,875005.7221
3504308209,,508003,0,0,317.9247437,317.9247437,56.47863293,56.47863293,18.39537522,338.3898296,0.325705037,28691314.96,28691314.96
3504308210,,301014,0,0,329.9943848,329.9943848,84.09399406,84.09399406,24.80570267,615.322885,0.294975913,25313469.53,25313469.53
3504308211,,83453,0,0,311.7720337,311.7720337,78.89574245,78.89574245,26.30573671,691.9917838,0.333424034,6584086.394,6584086.394
3504308212,,28,0,48.14650726,74.18162537,26.03511811,60.04688045,60.04688045,7.888823809,62.23354109,0.131377746,1681.312653,1681.312653
3504309001,,306,0,0,68.81450653,68.81450653,24.80118583,24.80118583,19.86559857,394.6420063,0.8009939,7589.162865,7589.162865
3504309002,,7,0,71.21694183,118.4286652,47.21172337,89.73956408,89.73956408,21.14673837,447.1845439,0.235645655,628.1769485,628.1769485
3504309004,,2,0,49.46546173,49.59537506,0.12991333,49.5304184,49.5304184,0.064956665,0.004219368,0.00131145,99.06083679,99.06083679
3504309005,,37,0,0,208.0818787,208.0818787,107.2666215,107.2666215,65.22368471,4254.129047,0.608052009,3968.864994,3968.864994
3504309006,,1144,0,0,276.7616577,276.7616577,34.2742352,34.2742352,40.32774109,1626.326702,1.176619722,39209.72507,39209.72507
3504309007,,45,0,0,196.1855164,196.1855164,58.66641134,58.66641134,68.23007962,4655.343765,1.163017783,2639.98851,2639.98851
3504309008,,16,0,32.39472198,77.51852417,45.12380219,42.16848993,42.16848993,13.06750486,170.7596831,0.309887902,674.6958389,674.6958389
3504309009,,7075,0,0,142.1565552,142.1565552,16.09657099,16.09657099,28.76261793,827.2881905,1.786878581,113883.2398,113883.2398
3504309010,,204,0,0,151.1739502,151.1739502,17.46388432,17.46388432,34.8256772,1212.827792,1.994154139,3562.632401,3562.632401
3504309011,,27,0,0,84.7792511,84.7792511,41.44143945,41.44143945,33.13436588,1097.886202,0.799546693,1118.918865,1118.918865
3504309101,,79544,0,0,188.7988892,188.7988892,40.64516123,40.64516123,10.02694383,102.9450548,0.245948568,3160396.184,3160396.184
3504309102,,1170,0,24.30565071,126.4990997,102.193449,59.19581989,59.19581989,19.60333431,492.4404728,0.311423292,86459.77798,86459.77798
3504309104,,253,0,28.6522274,91.67280579,63.02057839,43.48292515,43.48292515,4.333007658,37.54991073,0.097724044,11210.97171,11210.97171
3504309105,,20617,0,0,293.6605835,293.6605835,138.7370023,138.7370023,29.42663806,901.4850584,0.215939009,3050618.167,3050618.167
3504309106,,107146,0,0,276.7616577,276.7616577,50.87211235,50.87211235,22.16289631,550.7984574,0.438070159,5372009.791,5372009.791
3504309107,,931,0,0,196.1855164,196.1855164,91.02004434,91.02004434,42.45655788,1802.559307,0.466452837,84739.66128,84739.66128
3504309108,,11918,0,0,96.85260773,96.85260773,42.29169384,42.29169384,7.290951896,54.13663804,0.174703545,471622.5788,471622.5788
3504309109,,205595,0,0,317.9247437,317.9247437,48.69949675,48.69949675,21.44036745,459.9437885,0.446328344,9043225.44,9043225.44
3504309110,,65110,0,0,292.6317749,292.6317749,102.0814187,102.0814187,44.54328365,1984.118997,0.471798478,8472754.735,8472754.735
3504309111,,15173,0,0,291.3761292,291.3761292,50.23574977,50.23574977,24.52282328,664.9929482,0.476519123,844352.7539,844352.7539
3504309112,,31,0,0,96.72911072,96.72911072,46.62161722,46.62161722,43.30464359,1875.292156,0.928853312,1445.270134,1445.270134
3504309201,,2306,0,0,135.2962494,135.2962494,44.64966191,44.64966191,9.959350503,99.18866244,0.223055452,102962.1204,102962.1204
3504309202,,131,0,44.65911102,123.3809967,78.72188568,88.97368931,88.97368931,22.11515968,489.0802877,0.248558421,11655.5533,11655.5533
3504309204,,14,0,38.14484787,42.62663269,4.48178482,39.76296806,39.76296806,1.854670587,3.439802987,0.046643163,556.6815529,556.6815529
3504309205,,1896,0,0,276.3094177,276.3094177,154.1374228,154.1374228,26.02393224,677.2450492,0.168835911,292244.5536,292244.5536
3504309206,,11519,0,0,254.7964783,254.7964783,72.8589164,72.8589164,35.47282829,1258.321547,0.486870105,839261.858,839261.858
3504309207,,99,0,61.98342133,193.9552612,131.9718399,132.324438,132.324438,30.08817203,905.2980961,0.227381824,13100.11936,13100.11936
3504309208,,319,0,30.53048134,67.38937378,36.85889244,46.2865651,46.2865651,5.738582856,32.93133319,0.123979449,14765.41427,14765.41427
3504309209,,20273,0,0,270.1654968,270.1654968,59.36874392,59.36874392,25.52562588,651.5575768,0.42995058,1203582.545,1203582.545
3504309210,,4760,0,0,282.283844,282.283844,151.4074666,151.4074666,37.09367352,1375.940615,0.244992366,720699.5409,720699.5409
3504309211,,245,0,30.87741089,176.0675354,145.1901245,60.79500382,60.79500382,33.14007913,1098.264845,0.545111885,14894.77594,14894.77594
3504309212,,2,0,0,93.45241547,93.45241547,46.72620773,46.72620773,46.72620773,2183.338489,1,93.45241547,93.45241547
3504309801,,6388,0,25.94923019,99.16688538,73.21765519,42.23057995,42.23057995,7.439386312,55.3444687,0.176161121,269768.9447,269768.9447
3504309802,,78,0,36.80534744,50.36790466,13.56255722,42.11164753,42.11164753,4.152743174,17.24527587,0.098612698,3284.708508,3284.708508
3504309804,,1259,0,0,42.62663269,42.62663269,34.44038369,34.44038369,2.212213656,4.893889259,0.06423313,43360.44307,43360.44307
3504309805,,1336,0,53.18996048,210.3139954,157.1240349,143.0259969,143.0259969,31.92552148,1019.238921,0.223214815,191082.7319,191082.7319
3504309806,,216941,0,0,243.0236816,243.0236816,38.16635155,38.16635155,20.57669893,423.4005388,0.539131934,8279846.472,8279846.472
3504309807,,27,0,121.8533325,166.1317902,44.2784577,139.6946004,139.6946004,13.59796087,184.9045397,0.097340633,3771.754211,3771.754211
3504309808,,1990,0,0,66.18524933,66.18524933,42.04007365,42.04007365,13.35632665,178.3914617,0.317704645,83659.74656,83659.74656
3504309809,,50777,0,0,122.3542252,122.3542252,37.59626263,37.59626263,8.720202362,76.04192923,0.23194333,1909025.428,1909025.428
3504309810,,6146,0,0,266.5032349,266.5032349,126.9928893,126.9928893,44.77022544,2004.373086,0.352541199,780498.2977,780498.2977
3504309811,,90,0,35.30461502,153.8918152,118.5872002,76.13650898,76.13650898,34.76682626,1208.732208,0.45663804,6852.285809,6852.285809
3504309812,,1,0,56.11147308,56.11147308,0,56.11147308,56.11147308,0,0,0,56.11147308,56.11147308
3504309901,,26,0,26.59110069,102.0140839,75.42298321,48.70962972,48.70962972,17.46193055,304.9190185,0.358490316,1266.450373,1266.450373
3504309905,,1657,0,70.01544189,200.450058,130.4346161,137.0293602,137.0293602,13.81312098,190.8023112,0.100804097,227057.6499,227057.6499
3504309906,,24597,0,0,242.1884766,242.1884766,61.47019229,61.47019229,19.4843599,379.6402807,0.31697249,1511982.32,1511982.32
3504309907,,59,0,114.9118805,188.15448,73.2425995,134.9263983,134.9263983,17.32601076,300.190649,0.12841083,7960.657501,7960.657501
3504309908,,155,0,26.71256447,84.49868011,57.78611564,57.15961168,57.15961168,20.43792381,417.7087298,0.357558829,8859.739811,8859.739811
3504309909,,25272,0,0,171.5402222,171.5402222,52.6869959,52.6869959,12.14998492,147.6221336,0.230606902,1331505.76,1331505.76
3504309910,,1696,0,53.14672089,260.5737915,207.4270706,144.3552871,144.3552871,35.93597798,1291.394514,0.248941197,244826.5669,244826.5669
3504309911,,107,0,26.78810501,117.7181168,90.93001179,42.21502933,42.21502933,17.85552884,318.8199102,0.42296616,4517.008139,4517.008139
3504501001,,215280,0,0,94.13657379,94.13657379,31.50818378,31.50818378,6.285421139,39.50651889,0.199485352,6783081.804,6783081.804
3504501005,,14370,0,0,53.93077469,53.93077469,33.40737234,33.40737234,4.641723059,21.54559296,0.138943076,480063.9405,480063.9405
3504501006,,50175,0,0,103.6124115,103.6124115,30.94165436,30.94165436,6.338709954,40.17924389,0.204860085,1552497.508,1552497.508
3504501007,,129,0,0,109.0903473,109.0903473,36.60247826,36.60247826,21.66956102,469.569875,0.592024422,4721.719696,4721.719696
3504501008,,31473,0,0,89.97442627,89.97442627,30.72296666,30.72296666,6.472498271,41.89323386,0.210672958,966943.9297,966943.9297
3504501009,,2744392,0,0,292.3494568,292.3494568,27.28683436,27.28683436,8.01388358,64.22233003,0.293690484,74885769.92,74885769.92
3504501011,,105433,0,0,82.22492981,82.22492981,29.27179557,29.27179557,1.971800017,3.887995309,0.067361772,3086213.222,3086213.222
3504501012,,29,0,0,60.04890823,60.04890823,48.55344851,48.55344851,14.36420816,206.330476,0.295843212,1408.050007,1408.050007
3504503001,,326494,0,0,120.8087311,120.8087311,31.21622873,31.21622873,6.279434083,39.4312924,0.20115928,10191911.38,10191911.38
3504503005,,36081,0,0,61.78770065,61.78770065,31.43578193,31.43578193,3.877787323,15.03723452,0.123355841,1134234.448,1134234.448
3504503006,,99407,0,0,121.1595001,121.1595001,31.87318857,31.87318857,6.790257944,46.10760295,0.213039807,3168418.056,3168418.056
3504503007,,1729,0,0,119.2637711,119.2637711,51.26235266,51.26235266,22.39809088,501.6744749,0.436930607,88632.60775,88632.60775
3504503008,,67521,0,0,110.0018463,110.0018463,30.2960161,30.2960161,5.279016291,27.868013,0.174247871,2045617.303,2045617.303
3504503009,,1716871,0,0,231.5458527,231.5458527,28.80254527,28.80254527,5.491352492,30.15495219,0.190655112,49450254.71,49450254.71
3504503011,,35289,0,0,40.92071533,40.92071533,29.07217979,29.07217979,2.525216687,6.376719314,0.086860246,1025928.153,1025928.153
3504503012,,95,0,0,61.04132843,61.04132843,46.63076413,46.63076413,9.286545324,86.23992406,0.199150614,4429.922592,4429.922592
3504504001,,174559,0,0,99.67138672,99.67138672,32.26916684,32.26916684,6.125532416,37.52214738,0.189826172,5632873.494,5632873.494
3504504005,,15008,0,24.38404465,71.15686035,46.7728157,32.47960057,32.47960057,3.422110302,11.71083892,0.105361835,487453.8454,487453.8454
3504504006,,57710,0,0,141.2177429,141.2177429,33.25101563,33.25101563,8.940583257,79.93402898,0.268881509,1918916.112,1918916.112
3504504007,,213,0,0,113.5328979,113.5328979,43.7572816,43.7572816,25.1208111,631.0551503,0.574094418,9320.300982,9320.300982
3504504008,,31627,0,0,95.20542908,95.20542908,31.21688607,31.21688607,5.091528471,25.92366217,0.163101741,987296.4557,987296.4557
3504504009,,1178106,0,0,231.5458527,231.5458527,28.64824968,28.64824968,6.415031942,41.15263482,0.223924045,33750674.84,33750674.84
3504504011,,13163,0,22.11410713,41.28552246,19.17141533,29.28557089,29.28557089,2.497532019,6.237666187,0.085281999,385485.9696,385485.9696
3504504012,,10,0,37.12403488,78.06468201,40.94064713,49.93783379,49.93783379,12.09466048,146.2808122,0.242194336,499.3783379,499.3783379
3504505001,,1994022,0,0,120.8087311,120.8087311,36.1626395,36.1626395,8.199674761,67.23466619,0.226744366,72109098.74,72109098.74
3504505005,,66945,0,22.77410507,90.21153259,67.43742752,32.39442155,32.39442155,3.264697319,10.65824859,0.100779615,2168644.551,2168644.551
3504505006,,352981,0,0,134.4041443,134.4041443,36.40222321,36.40222321,8.88585766,78.95846635,0.24410206,12849293.15,12849293.15
3504505007,,7479,0,0,125.1565933,125.1565933,62.1871702,62.1871702,20.0252016,401.0086989,0.322015,465097.8459,465097.8459
3504505008,,251507,0,0,110.3599014,110.3599014,35.72880219,35.72880219,7.910386722,62.57421809,0.221400837,8986043.852,8986043.852
3504505009,,2717381,0,0,294.3110962,294.3110962,33.55945066,33.55945066,13.51470755,182.6473202,0.402709439,91193813.59,91193813.59
3504505011,,84617,0,0,82.22492981,82.22492981,30.20565143,30.20565143,1.981177799,3.92506547,0.06558964,2555911.607,2555911.607
3504505012,,1228,0,0,98.92866516,98.92866516,49.19636648,49.19636648,9.137032037,83.48535445,0.185725749,60413.13804,60413.13804
3504506001,,106,0,0,46.02350235,46.02350235,26.4282345,26.4282345,14.89732109,221.9301755,0.563689606,2801.392857,2801.392857
3504506006,,45,0,0,69.40972137,69.40972137,34.06983151,34.06983151,19.48137996,379.524165,0.571807347,1533.142418,1533.142418
3504506008,,8,0,31.35372543,38.32350922,6.96978379,35.67334175,35.67334175,2.645814074,7.000332114,0.074167822,285.386734,285.386734
3504506009,,244,0,0,151.1085968,151.1085968,45.60727245,45.60727245,25.38229288,644.2607917,0.556540471,11128.17448,11128.17448
3504507001,,94,0,32.30072021,94.49609375,62.19537354,50.95423504,50.95423504,8.43117839,71.08476904,0.165465704,4789.698093,4789.698093
3504507005,,5,0,35.77380753,39.82830048,4.05449295,37.21375504,37.21375504,1.7868538,3.192846503,0.04801595,186.0687752,186.0687752
3504507006,,53,0,0,139.5940094,139.5940094,48.23989256,48.23989256,20.5298659,421.4753938,0.425578599,2556.714306,2556.714306
3504507007,,6,0,0,80.52328491,80.52328491,24.93400701,24.93400701,35.41638554,1254.320365,1.420404892,149.6040421,149.6040421
3504507008,,2,0,46.33912659,71.44822693,25.10910034,58.89367676,58.89367676,12.55455017,157.61673,0.213173143,117.7873535,117.7873535
3504507009,,21035,0,0,300.8979492,300.8979492,119.1735675,119.1735675,33.27935518,1107.515481,0.279251145,2506815.993,2506815.993
3504508101,,691,0,0,124.6703339,124.6703339,68.28913964,68.28913964,23.12560503,534.7936078,0.338642501,47187.79549,47187.79549
3504508106,,216,0,0,170.7967834,170.7967834,80.82423484,80.82423484,34.94038744,1220.830674,0.432300875,17458.03473,17458.03473
3504508107,,1,0,0,0,0,0,0,0,0,0,0,0
3504508108,,51,0,34.63322449,107.8914185,73.25819401,62.57847446,62.57847446,21.05770553,443.4269623,0.336500781,3191.502197,3191.502197
3504508109,,506301,0,0,335.9679565,335.9679565,137.1198431,137.1198431,29.20717105,853.0588408,0.2130047,69423913.66,69423913.66
3504508201,,663535,0,0,133.6172485,133.6172485,60.5583762,60.5583762,17.38189881,302.1304063,0.287027161,40182602.15,40182602.15
