Landcat,A2_y2015,A2_y2016,A2_y2017,A2_y2018,A2_y2019,A2_y2020,A2_y2021,A2_y2022,A2_y2023,A2_y2024,A2_y2025,A2_y2026,A2_y2027,A2_y2028,A2_y2029,A2_y2030,A2_y2031,A2_y2032,A2_y2033,A2_y2034,A2_y2035,A2_y2036,A2_y2037,A2_y2038,A2_y2039,A2_y2040,A2_y2041,A2_y2042,A2_y2043,A2_y2044,A2_y2045,A2_y2046,A2_y2047,A2_y2048,A2_y2049,A2_y2050
350439006,4453,4453,4453,4453,4453,4453,4453,4453,4453,4453,4453,4453,4453,4453,4453,4453,4453,4453,4453,4453,4453,4453,4453,4453,4453,4453,4453,4453,4453,4453,4453,4453,4453,4453,4453,4453
350439007,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55
350439008,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
350439009,14139,14139,14139,14139,14139,14139,14139,14139,14139,14139,14139,14139,14139,14139,14139,14139,14139,14139,14139,14139,14139,14139,14139,14139,14139,14139,14139,14139,14139,14139,14139,14139,14139,14139,14139,14139
350439010,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669
350439011,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490
350439801,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569
350439804,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54
350439806,44960,45664,45898,46513,47057,47943,48215,48793,49829,50211,50564,51117,51389,51941,52267,52692,52936,53582,53990,54184,54384,54670,54670,54943,55007,55280,55930,56149,56300,56453,56670,56670,57312,57852,58124,58299
350439809,17209,17416,18482,19359,20831,22212,22429,22783,23253,23989,24776,25218,26234,26834,27358,28725,29230,29889,30522,31112,31481,31701,31701,32165,32318,32454,32958,33237,33801,34146,34210,34354,35131,35531,36509,37014
350439810,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244
350439812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,7,7,7,7
350438101,0,0,0,0,0,0,0,35,35,35,35,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,49,49,49,49,49,49,49,0,0,0
350438105,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,49,49,49,49,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0
350438106,92,92,76,0,0,0,0,1,1,1,1,18,18,18,17,17,61,89,72,102,102,102,102,58,62,62,35,35,71,71,71,39,42,53,53,17
350438109,86,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,72,72,72,147,211,211,139,139,139,139,64,64,64,64,64,64,64,64
350438110,8253,7654,6503,6905,5615,6306,7292,8700,8764,11153,11345,12715,13148,12817,10504,10895,10568,10732,9489,10058,10042,11642,10842,10578,10592,11184,10635,10307,11001,11676,10903,10831,10174,10652,11047,9730
350438111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350438101,0,81,81,370,370,370,370,414,333,333,44,44,44,180,136,136,136,136,136,136,0,46,46,46,46,46,95,136,90,90,90,90,90,41,0,0
350438106,13,13,13,52,39,39,69,89,89,89,50,50,53,104,84,114,114,114,114,111,30,30,0,0,0,0,0,23,25,25,25,25,25,25,28,26
350438108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,218,218,218,218,218,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350438109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,33,33,33,33,33,0,0,0,0,23,23,23,23,23,23,23,0,0,0
350438110,1784,2337,2690,2218,2086,1869,1903,1759,990,845,820,1092,1209,1728,2353,3122,2970,2970,2545,2756,2203,2050,1200,1569,1569,1514,1450,1947,1873,2081,1728,2170,2361,2153,2144,1682
350438101,3,21,28,28,28,28,28,28,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,0,0
350438105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0,0
350438106,1034,1624,1489,1269,1406,1342,1950,1881,1291,817,817,695,1167,559,623,895,823,904,956,1486,1911,2032,1760,1832,2079,2213,1275,850,665,906,834,899,1180,1397,1469,1613
350438109,1571,1618,1763,1627,1461,1525,1525,2222,2675,2394,2819,2488,2641,2505,2152,2309,2934,3106,3275,2994,3067,3195,3045,2700,2231,2206,2926,3257,2696,2700,2492,2890,2955,2508,2032,2194
350438110,102,102,77,17,63,63,63,52,52,47,47,50,50,50,49,49,49,49,0,95,95,118,148,148,148,164,69,69,46,56,56,79,150,150,150,150
350439801,659,659,659,659,931,995,995,995,1067,1469,1550,1550,1614,1614,1614,1614,1614,1668,1668,1668,1604,1676,1676,1676,1838,1980,2020,2092,2092,2173,2173,2164,2164,2300,2307,2349
350439805,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140
350439806,2558,2566,2702,2702,2702,2774,2774,2710,2695,2701,2701,2701,2701,2701,2701,2965,2893,2894,2958,2957,3091,3091,3091,3091,3091,3243,3492,3492,3492,3492,3501,3721,3649,3649,3650,3752
350439808,901,901,901,901,901,901,901,901,901,901,901,901,901,901,901,901,901,901,901,901,901,901,901,901,901,901,901,901,901,901,901,901,901,901,1021,1021
350439809,5253,5173,5165,5084,5084,5293,5293,5212,5148,5156,5084,5084,4931,4850,4722,4722,4586,4539,4539,4475,4475,4266,4274,4402,4402,4516,4516,4371,4371,4371,4371,4244,4308,4372,4525,4317
350439810,1864,1936,2124,2124,2124,2124,2124,2124,2075,2075,2075,2147,2147,2147,2147,2147,2147,2147,2147,2108,2127,2127,2191,2191,2191,2191,2191,2191,2191,2191,2263,2612,2612,2612,2612,2612
350439811,41,41,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
350431001,9186,9186,9186,9186,9186,9186,9186,9186,9186,9186,9186,9186,9186,9186,9186,9186,9186,9186,9186,9186,9186,9186,9186,9186,9186,9186,9186,9186,9186,9186,9186,9186,9186,9186,9186,9186
350431002,1598,1598,1598,1598,1598,1598,1598,1598,1598,1598,1598,1598,1598,1598,1598,1598,1598,1598,1598,1598,1598,1598,1598,1598,1598,1598,1598,1598,1598,1598,1598,1598,1598,1598,1598,1598
350431006,28327,28327,28327,28327,28327,28327,28327,28327,28327,28327,28327,28327,28327,28327,28327,28327,28327,28327,28327,28327,28327,28327,28327,28327,28327,28327,28327,28327,28327,28327,28327,28327,28327,28327,28327,28327
350431008,5053,5053,5053,5053,5053,5053,5053,5053,5053,5053,5053,5053,5053,5053,5053,5053,5053,5053,5053,5053,5053,5053,5053,5053,5053,5053,5053,5053,5053,5053,5053,5053,5053,5053,5053,5053
350431009,80435,80435,80435,80435,80435,80435,80435,80435,80435,80435,80435,80435,80435,80435,80435,80435,80435,80435,80435,80435,80435,80435,80435,80435,80435,80435,80435,80435,80435,80435,80435,80435,80435,80435,80435,80435
350431010,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228
350431011,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906,1906
350438101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
350438105,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502,2502
350438106,835,835,835,835,835,835,835,835,835,835,835,835,835,835,835,835,835,835,835,835,835,835,835,835,835,835,835,835,835,835,835,835,835,835,835,835
350438109,3567,3567,3567,3567,3567,3567,3567,3567,3567,3567,3567,3567,3567,3567,3567,3567,3567,3567,3567,3567,3567,3567,3567,3567,3567,3567,3567,3567,3567,3567,3567,3567,3567,3567,3567,3567
350438110,2815,2815,2815,2815,2815,2815,2815,2815,2815,2815,2815,2815,2815,2815,2815,2815,2815,2815,2815,2815,2815,2815,2815,2815,2815,2815,2815,2815,2815,2815,2815,2815,2815,2815,2815,2815
350438111,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69
350438101,180782,180683,180676,180387,180387,180387,180387,180308,180407,180015,180304,180304,180240,180104,180183,180183,180183,180183,180264,180264,180400,180426,180426,180426,180345,180267,180129,180012,180058,179977,179977,179977,179977,179939,179984,179942
350438104,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312
350438105,247932,247932,247932,247932,247934,247934,247934,247934,247934,247934,247934,247934,247934,247934,247934,247934,247885,247885,247873,247873,247873,247873,247873,247922,247922,247934,247934,247934,247934,247934,247934,247934,247934,247934,247934,247934
350438106,313228,312638,312789,313046,312922,312986,312348,312396,312986,313480,313519,313624,313149,313706,313663,313289,313317,313208,313173,312616,312272,312151,312453,312425,312174,311982,312995,313397,313544,313303,313375,313315,312967,312739,312664,312456
350438107,7875,7875,7875,7875,7875,7875,7875,7875,7875,7875,7875,7875,7875,7875,7875,7875,7875,7875,7875,7875,7875,7875,7875,7875,7875,7875,7875,7875,7875,7875,7875,7875,7875,7875,7875,7875
350438108,21852,21852,21852,21852,21852,21852,21852,21852,21852,21852,21852,21852,21852,21852,21852,21634,21634,21634,21634,21634,21634,21634,21852,21852,21852,21852,21852,21852,21852,21852,21852,21852,21852,21852,21852,21852
350438109,506144,506156,505974,506110,506276,506212,506212,505515,505062,505343,504918,505249,505096,505232,505649,505459,504834,504590,504421,504702,504629,504426,504545,504826,505367,505384,504641,504310,504946,504942,505150,504752,504687,505157,505633,505535
350438110,1315090,1315064,1315780,1315910,1317286,1316812,1315792,1314539,1315244,1313107,1312940,1311223,1310673,1310485,1312174,1311014,1311493,1311329,1313046,1312171,1312740,1311334,1312954,1312849,1312907,1312354,1313062,1312893,1312296,1311467,1312593,1311858,1312253,1311983,1311597,1313312
350438111,128449,128449,128428,128428,128428,128428,128428,128428,128428,128428,128428,128428,128428,128428,128428,128378,128378,128378,128378,128378,128378,128378,128428,128428,128428,128428,128428,128428,128428,128428,128428,128428,128428,128428,128428,128428
350438112,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
350438105,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983
350438106,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936,936
350438107,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57
350438109,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408
350438110,9826,9826,9890,9890,9890,9890,9890,9890,9890,9890,9890,9890,9890,9890,9890,9890,9890,9890,9890,9890,9890,9826,9826,9826,9826,9826,9826,9826,9826,9826,9826,9826,9826,9826,9826,9890
350438111,1490,1490,1490,1490,1490,1490,1490,1490,1490,1490,1490,1490,1490,1490,1490,1490,1490,1490,1490,1490,1490,1490,1490,1490,1490,1490,1490,1490,1490,1490,1490,1490,1490,1490,1490,1490
350434001,1022498,1022498,1022498,1022498,1022226,1022162,1022162,1022162,1022090,1022090,1022009,1022009,1022009,1022009,1022009,1022009,1022009,1022009,1021915,1021915,1021915,1021771,1021771,1021771,1021771,1021707,1021707,1021707,1021707,1021707,1021707,1021707,1021707,1021707,1021707,1021576
350434002,1957,1957,1957,1957,1957,1957,1957,1957,1957,1957,1957,1957,1957,1957,1957,1957,1957,1957,1957,1957,1957,1957,1957,1957,1957,1957,1957,1957,1957,1957,1957,1957,1957,1957,1957,1957
350434004,3915,3915,3915,3915,3915,3915,3915,3915,3915,3915,3915,3915,3915,3915,3915,3915,3915,3915,3915,3915,3915,3915,3915,3915,3915,3915,3915,3915,3915,3915,3915,3915,3915,3915,3915,3915
350434005,116719,116719,116719,116719,116719,116719,116719,116719,116719,116719,116719,116719,116719,116719,116719,116719,116719,116719,116719,116719,116719,116719,116719,116719,116719,116719,116719,116719,116719,116719,116719,116719,116719,116719,116719,116719
350434006,732152,732016,732016,731952,731810,731346,731282,730993,730688,730581,730236,730300,730300,730164,730164,729917,729917,729917,729853,729781,729511,729358,729375,729447,729447,729353,728848,728776,728848,728704,728559,728287,728287,728215,727943,727943
350434007,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778
350434008,134916,134916,134916,134916,134916,134916,134916,134916,134916,134916,134916,134916,134916,134916,134916,134916,134916,134916,134916,134916,134916,134916,134916,134916,134916,134916,134916,134916,134916,134916,134916,134916,134916,134916,134916,134916
350434009,1502070,1501878,1501661,1501508,1501298,1501243,1501243,1501243,1501107,1501035,1500563,1500563,1500563,1500708,1500708,1500700,1500764,1500764,1500561,1500561,1500561,1500489,1500417,1500161,1500089,1500055,1499911,1499766,1499276,1499059,1499059,1498842,1498842,1498089,1498025,1497956
350434010,120509,120437,120292,120292,120270,120270,120270,120270,120239,120137,120137,120137,120137,120137,120137,120137,120137,120137,120137,120137,120118,120118,120054,120054,120054,120054,120054,120054,120054,120054,119982,119982,119982,119982,119982,119982
350434011,152969,152969,152969,152969,152969,152969,152969,152969,152969,152969,152969,152969,152969,152969,152969,152969,152969,152969,152969,152969,152969,152969,152969,152969,152969,152969,152969,152969,152969,152969,152969,152969,152969,152969,152969,152969
350434012,54,54,54,54,54,54,54,54,54,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
350435001,735278,735238,735098,735098,735098,735049,735049,734913,734913,734841,734841,734841,734841,734841,734841,734852,734852,734734,734734,734734,734798,734798,734798,734777,734696,734703,734703,734703,734660,734660,734660,734605,734605,734605,734526,734526
350435002,4780,4780,4780,4780,4780,4780,4780,4780,4780,4780,4780,4780,4780,4780,4780,4780,4780,4780,4780,4780,4780,4780,4780,4780,4780,4780,4780,4780,4780,4780,4780,4780,4780,4780,4780,4780
350435004,3597,3597,3597,3597,3597,3597,3597,3597,3597,3597,3597,3597,3597,3597,3597,3597,3597,3597,3597,3597,3597,3597,3597,3597,3597,3597,3597,3597,3597,3597,3597,3597,3597,3597,3597,3597
350435005,39973,39973,39973,39973,39973,39973,39973,39973,39973,39973,39973,39973,39973,39973,39973,39973,39973,39973,39973,39973,39973,39973,39973,39973,39973,39973,39973,39973,39973,39973,39973,39973,39973,39973,39973,39973
350435006,886411,885606,885040,884823,883910,883236,882883,882450,881849,881740,881621,881204,880996,880724,880452,880288,880188,879950,879614,879679,879687,879751,879887,879944,880569,880600,880095,879814,879541,879307,879162,879014,878438,877966,877965,877764
350435007,4831,4831,4831,4831,4831,4831,4831,4831,4831,4831,4831,4831,4831,4831,4831,4831,4831,4831,4831,4831,4831,4831,4831,4831,4831,4831,4831,4831,4831,4831,4831,4831,4831,4831,4831,4831
350435008,128212,128212,128212,128140,128140,128140,128140,128140,128140,128140,128140,127925,127925,127925,127925,127925,127925,127925,127925,127925,127925,127925,127989,128061,128061,128061,128061,128061,128061,128061,128061,128061,128055,128055,127935,127935
350435009,1705115,1704363,1703843,1703608,1702827,1701496,1701215,1701313,1700888,1699999,1699854,1699771,1698972,1698684,1698459,1697844,1697339,1697015,1696831,1696887,1696718,1697279,1697839,1697964,1698156,1698357,1697645,1697509,1697009,1696656,1696520,1696158,1695590,1694994,1693879,1693679
350435010,158730,158730,158730,158730,158730,158730,158730,158730,158779,158779,158754,158754,158754,158754,158754,158754,158754,158754,158754,158793,158793,158793,158793,158793,158721,158721,158721,158721,158721,158657,158585,158533,158536,158536,158536,158536
350435011,177035,177035,177035,177035,177035,177035,177035,177035,177035,177035,177035,177035,177035,177035,177035,177035,177035,177035,177035,177076,177076,177076,177076,177076,177076,177076,177076,177076,177076,177076,177076,177076,177076,177076,177076,177076
350435012,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,20,20,20,20,20,20,19,19,19,19
350439901,64,64,64,64,64,64,64,136,136,208,208,208,208,208,208,208,208,208,208,208,208,208,208,229,229,229,229,229,229,229,229,293,293,293,365,365
350439906,5771,5959,6159,6095,6239,6311,6392,6464,6528,6528,6528,6528,6464,6464,6392,6392,6384,6384,6384,6256,6184,6112,6040,5897,5544,5472,5408,5544,5544,5544,5544,5544,5535,5607,5607,5671
350439909,16148,16500,16581,16645,16709,16918,16990,16845,16909,17126,17045,17045,17045,16917,16917,16845,16845,16773,16620,16492,16364,16220,15948,15908,15844,15627,15780,15933,16125,16269,16341,16405,16349,16469,16461,16397
350439910,217,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289
350439912,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
350439901,251,291,431,431,431,480,480,544,544,544,544,544,544,544,544,533,533,533,546,546,546,546,546,546,546,539,539,539,582,582,582,582,582,582,582,713
350439906,25836,25877,25954,25809,26176,26297,26361,26497,26375,26183,26294,26158,26158,26014,26048,25842,25778,25369,25297,25239,25239,25114,25033,24774,24438,24206,24333,24331,24381,24606,24670,24897,24976,24908,24908,24870
350439908,723,723,723,795,795,795,795,795,795,795,795,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,946,874,874,874,874,874,874,874,874,874,880,880,880,880
350439909,20682,21291,21034,20690,20145,19894,19886,19724,19815,19815,19798,19439,19375,19191,19012,18340,18412,18196,18103,17649,17577,17221,16997,16704,16495,16367,16647,16641,16875,17028,17028,17526,17445,18210,18266,18238
350439910,890,890,890,890,912,912,912,912,943,943,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,1040,1085,1082,1082,1082,1082
350439102,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
350439106,153,153,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72
350439109,458,458,458,394,394,394,394,330,330,330,330,330,330,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266
350439206,1023,1023,1023,898,898,885,885,885,828,828,828,764,764,764,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748
350439209,2463,2319,2238,2174,2174,2012,2012,2012,2012,2012,2012,2012,2012,2012,1956,1956,1956,1956,1956,1956,1956,1956,1956,1892,1892,1828,1747,1747,1747,1675,1675,1675,1539,1539,1539,1539
350459001,2626,2626,2626,2626,2626,2626,2626,2626,2626,2626,2626,2626,2626,2626,2626,2626,2626,2626,2626,2626,2626,2626,2626,2626,2626,2626,2626,2626,2626,2626,2626,2626,2626,2626,2626,2626
350459006,33728,33728,33728,33728,33728,33728,33728,33728,33728,33728,33728,33728,33728,33728,33728,33728,33728,33728,33728,33728,33728,33728,33728,33728,33728,33728,33728,33728,33728,33728,33728,33728,33728,33728,33728,33728
350459007,2877,2877,2877,2877,2877,2877,2877,2877,2877,2877,2877,2877,2877,2877,2877,2877,2877,2877,2877,2877,2877,2877,2877,2877,2877,2877,2877,2877,2877,2877,2877,2877,2877,2877,2877,2877
350459008,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
350459009,22059,22059,22059,22059,22059,22059,22059,22059,22059,22059,22059,22059,22059,22059,22059,22059,22059,22059,22059,22059,22059,22059,22059,22059,22059,22059,22059,22059,22059,22059,22059,22059,22059,22059,22059,22059
350459012,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183
